               Time | Epoch | Learning rate | Train loss | Validation loss | MAE_energy | MAE_energy_grad | GPU Memory (MB)
2023-01-25 16:34:12 |   184 |     9.000e-05 |    38.5250 |         58.2182 |    11.2809 |          3.6565 |            7428
2023-01-25 16:34:34 |   185 |     9.000e-05 |    38.2598 |         58.1351 |    11.2612 |          3.6513 |            7428
2023-01-25 16:34:55 |   186 |     9.000e-05 |    37.9872 |         58.0622 |    11.2445 |          3.6471 |            7428
2023-01-25 16:35:17 |   187 |     9.000e-05 |    37.7263 |         57.9745 |    11.2312 |          3.6396 |            7428
2023-01-25 16:35:39 |   188 |     9.000e-05 |    37.4543 |         57.9182 |    11.1933 |          3.6379 |            7428
2023-01-25 16:36:00 |   189 |     9.000e-05 |    37.2152 |         57.8189 |    11.2093 |          3.6295 |            7428
2023-01-25 16:36:22 |   190 |     9.000e-05 |    36.9845 |         57.7069 |    11.1482 |          3.6285 |            7428
2023-01-25 16:36:44 |   191 |     9.000e-05 |    36.7837 |         57.6491 |    11.1914 |          3.6180 |            7428
2023-01-25 16:37:03 |   192 |     9.000e-05 |    36.8376 |         57.2446 |    12.0464 |          3.6281 |            7428
2023-01-25 16:37:25 |   193 |     9.000e-05 |    36.9518 |         57.4956 |    11.3838 |          3.6049 |            7428
2023-01-25 16:37:47 |   194 |     9.000e-05 |    36.4637 |         57.2717 |    10.9766 |          3.6093 |            7428
2023-01-25 16:38:08 |   195 |     9.000e-05 |    36.2705 |         57.2420 |    11.2921 |          3.5944 |            7428
2023-01-25 16:38:30 |   196 |     9.000e-05 |    36.0269 |         57.0439 |    10.9287 |          3.5982 |            7428
2023-01-25 16:38:52 |   197 |     9.000e-05 |    35.7165 |         56.9577 |    11.1620 |          3.5837 |            7428
2023-01-25 16:39:14 |   198 |     9.000e-05 |    35.4327 |         56.7398 |    10.8646 |          3.5851 |            7428
2023-01-25 16:39:36 |   199 |     9.000e-05 |    35.1170 |         56.6754 |    11.0525 |          3.5729 |            7428
2023-01-25 16:39:58 |   200 |     9.000e-05 |    34.8582 |         56.4911 |    10.8050 |          3.5729 |            7428
2023-01-25 16:40:19 |   201 |     9.000e-05 |    34.5783 |         56.5096 |    10.9651 |          3.5633 |            7428
2023-01-25 16:40:41 |   202 |     9.000e-05 |    34.3593 |         56.3305 |    10.7743 |          3.5622 |            7428
2023-01-25 16:41:03 |   203 |     9.000e-05 |    34.0919 |         56.3244 |    10.8882 |          3.5542 |            7428
2023-01-25 16:41:25 |   204 |     9.000e-05 |    33.9251 |         55.9786 |    10.6781 |          3.5529 |            7428
2023-01-25 16:41:46 |   205 |     9.000e-05 |    33.6618 |         56.2927 |    10.7906 |          3.5463 |            7428
2023-01-25 16:42:08 |   206 |     9.000e-05 |    33.4873 |         56.0494 |    10.6752 |          3.5459 |            7428
2023-01-25 16:42:30 |   207 |     9.000e-05 |    33.2336 |         56.3273 |    10.7588 |          3.5504 |            7428
2023-01-25 16:42:52 |   208 |     9.000e-05 |    33.1323 |         56.0405 |    10.6599 |          3.5383 |            7428
2023-01-25 16:43:13 |   209 |     9.000e-05 |    32.8473 |         55.9880 |    10.7190 |          3.5299 |            7428
2023-01-25 16:43:35 |   210 |     9.000e-05 |    32.7196 |         55.7918 |    10.6123 |          3.5301 |            7428
